"fielder_pos","inning","batting_run_differential","outs_on_play","runs_on_play","throw","exchange","throw_dist","time_to_catch","ball_vx_0","ball_vz_0","ball_vy_0","ball_v_0","ball_ax_0","ball_az_0","ball_ay_0","ball_apex_x","ball_apex_y","ball_apex_z","player_px_7_0","player_py_7_0","player_px_8_0","player_py_8_0","player_px_9_0","player_py_9_0","landing_location_x","landing_location_y","launch_angle","launch_direction","launch_speed","runner_season_top_velo","runner_id","fielder_id","fielding_team_id","hitting_team_id","play_id","fielder_distance_x","fielder_distance_y"
8,7,2,"no_out","run",86.658,1.802,243.526,6.106,-3.18782,62.42032,82.4983,103.50086,0.87501,-22.30041,-39.17032,8.32282,230.6324,133.79617,-115.53,263.371,18.764,310.501,142.624,247.051,34.85551,399.88213,37.38714,-2.86583,103.64915,9.656,219,63,8,21,1927,16.09151,89.38113
7,6,-2,"no_out","run",73.534,1.735,168.497,4.971,-25.85403,43.42963,67.10475,84.00959,1.966,-22.62036,-29.83686,-77.8258,173.14756,82.90326,-134.048,260.26,-13.769,320.109,130.63,251.682,-133.36461,295.34462,31.55341,-20.9926,85.44654,8.682,220,74,10,7,1933,0.683390000000003,35.08462
7,7,8,"no_out","no_run",84.254,1.234,172.587,5.872,-1.43755,63.98574,54.91655,84.33308,-0.04905,-26.18173,-29.2572,-21.80518,144.71213,126.13402,-119.698,270.675,11.351,318.916,135.273,267.999,-55.35704,247.06453,47.97525,-0.94759,84.88688,8.682,220,266,20,7,1934,64.34096,-23.61047
9,3,3,"no_out","run",88.279,1.401,183.809,6.173,24.54773,61.88887,67.67364,94.93443,-7.08516,-27.02265,-37.21971,75.29892,192.01808,129.01939,-141.142,242.911,-15.736,296.214,120.085,265.774,137.68957,329.44598,40.06524,19.8657,96.2008,8.682,220,283,23,7,1935,17.60457,63.67198
8,1,1,"no_out","run",83.296,1.502,161.611,5.038,-7.94792,49.27148,68.84045,85.02856,0.83374,-20.80449,-32.52939,-38.9298,181.41525,89.58413,-144.877,248.37,-20.453,321.042,133.962,268.65,-92.82386,312.91739,35.53177,-6.41162,86.38284,8.827,220,298,12,7,1939,-72.37086,-8.12460999999996
7,5,2,"no_out","run",74.696,1.234,202.602,2.67,-28.04825,27.31707,99.6182,107.03603,-1.10935,-28.27912,-33.53536,-57.12538,166.64966,28.72185,-136.112,266.515,-6.997,311.983,139.207,259.937,-116.42509,292.10719,15.10553,-15.51002,108.20748,8.827,220,266,20,7,1941,19.68691,25.59219
8,1,0,"no_out","run",62.257,1.5,12.896,4.238,1.58326,38.20877,81.85044,90.3433,0.76008,-19.19507,-28.07595,-4.02005,198.00803,60.12003,-136.199,264.542,15.475,320.14,144.057,253.028,-16.12081,351.93895,25.17977,1.23804,91.80534,8.827,220,222,10,7,1942,-31.59581,31.79895
8,8,-2,"no_out","run",78.702,1.268,180.161,4.971,6.46459,43.94021,83.73402,94.78354,1.71784,-18.26229,-33.64504,19.54025,217.54426,79.41459,-105.413,249.554,10.674,310.112,133.5,262.807,32.18891,377.24957,27.6958,4.29378,96.27669,8.827,220,313,17,7,1943,21.51491,67.13757
8,8,9,"no_out","run",76.79,1.268,186.856,3.837,1.26595,30.99437,87.36082,92.70473,1.36086,-20.96977,-24.27679,11.94279,197.25649,46.66223,-128.006,256.218,-6.594,312.741,123.787,244.143,31.9547,350.79816,19.65686,0.68892,94.00092,8.892,220,383,17,11,1948,38.5487,38.05716
8,1,1,"no_out","no_run",89.019,0.967,205.913,4.405,-12.46645,41.35066,62.07579,75.62204,0.42792,-21.30652,-25.82851,-28.0463,157.35661,67.11089,-117.51,272.331,-13.11,315.773,131.974,257.768,-38.93011,285.20099,33.41073,-11.31233,76.75166,8.892,220,217,5,11,1950,-25.82011,-30.57201
9,6,-1,"no_out","run",89.233,0.967,224.026,4.171,12.48848,40.43385,65.14363,77.68237,0.59593,-20.15794,-23.43175,45.48722,151.97855,61.53672,-136.214,268.27,-7.21,328.55,137.675,268.303,100.47511,263.40715,31.59251,10.4934,78.96729,8.892,220,249,20,11,1952,-37.19989,-4.89585
7,3,1,"no_out","run",84.206,1.268,172.503,3.703,-11.85346,34.73857,81.65768,89.52793,1.69626,-19.88358,-26.07523,-45.91001,170.35667,49.38324,-133.843,273.824,3.54,332.675,148.426,263.918,-113.6128,293.15034,23.07272,-7.78711,90.93352,8.892,220,193,20,11,1953,20.2302,19.32634
8,5,2,"no_out","no_run",89.4,1.17,152,5.333,8.10289,57.80143,53.60132,79.24496,-7.80065,-27.03119,-26.31755,11.84864,138.19095,106.41892,-152.64538,267.46064,-19.6493,310.64001,131.69158,269.62841,4.99753,246.57032,47.47792,7.44415,79.99288,8.705,220,437,13,11,1957,24.64683,-64.06969
7,4,0,"no_out","run",61,2.7,124,2.901,-36.31907,28.91799,84.49052,96.40525,-5.69303,-23.8753,-36.35563,-78.72021,137.55793,32.22445,-123.95,254.69381,-8.22153,343.99839,122.23816,280.42168,-166.06015,231.14212,17.33496,-24.10235,97.45525,8.663,220,516,24,11,1958,-42.11015,-23.55169
7,7,1,"no_out","run",86.8,1.27,157,5.4,4.48249,-13.22581,-69.2262,70.62069,5.25162,-29.91197,16.52012,-67.47892,149.06632,101.39598,-129.86049,283.59683,8.95914,322.31493,165.94723,246.16143,-121.97806,253.32302,39.45445,-22.31332,85.26702,8.663,220,266,20,11,1959,7.88243,-30.27381
7,1,1,"no_out","run",66.9,1.37,147,3.5,-32.11589,31.41573,74.98174,87.41075,6.51718,-19.11898,-23.11577,-72.30177,158.56889,42.95949,-115.37194,269.48796,21.17515,330.9555,143.26782,255.17029,-135.03224,280.82014,20.82649,-23.16339,88.90966,8.663,220,426,28,11,1960,-19.6603,11.33218
9,7,2,"no_out","run",98.4,0.93,170,5.5,12.37942,59.31191,60.64289,85.72463,8.54981,-28.9137,-29.67357,63.09997,150.52998,107.68632,-103.49682,259.33913,27.29266,311.419,140.62729,242.66708,142.3474,247.05292,43.99505,11.99194,86.74291,8.663,220,283,4,11,1961,1.72011000000001,4.38584
8,5,3,"no_out","run",77.9,1.63,149,3.267,-8.59318,23.844,101.55476,104.66971,5.71183,-12.49354,-37.16082,-13.74418,198.77902,32.36102,-137.83799,264.39963,-19.28236,327.81561,139.61852,250.83448,-19.99758,340.27474,13.92967,-5.04717,104.33517,8.663,220,528,17,11,1962,-0.715219999999999,12.45913
8,6,-2,"no_out","run",86.8,0.97,146,3.733,10.08535,32.63896,89.08571,95.41111,5.36632,-18.74576,-30.98629,35.70075,192.16267,46.83765,-109.417,277.85848,22.83241,325.43436,139.60201,250.36735,83.62245,330.28164,19.77217,7.10342,96.34802,8.663,220,539,28,11,1963,60.79004,4.84727999999996
8,1,1,"no_out","no_run",89.6,1.14,181,3.766,-1.37269,33.79902,69.92308,77.67558,-4.83128,-17.88068,-24.40052,-12.03343,154.65166,49.43814,-127.65819,251.71289,-17.71913,321.44545,132.0065,258.11607,-30.46008,272.12689,26.96754,-1.63891,78.38796,8.663,220,539,28,11,1964,-12.74095,-49.31856
9,3,1,"no_out","run",86.1,1.23,195,3.601,20.56497,34.03719,66.02436,77.0757,-9.26876,-20.76165,-17.80931,39.95579,146.24335,48.07105,-124.48625,249.71425,-17.5454,322.11322,120.79617,267.6527,65.21753,267.7024,27.26472,16.10004,77.54428,8.663,220,449,28,11,1965,-55.57864,0.0497000000000298
9,6,5,"no_out","no_run",81.9,1.17,145,5.833,6.13929,66.08543,50.87914,83.62811,9.85839,-29.68622,-32.37498,44.21404,120.4632,129.54267,-126.21891,264.99411,-18.5542,324.58481,120.52542,266.98274,94.37963,208.16478,53.94206,7.27483,86.17063,8.663,220,423,20,11,1966,-26.14579,-58.81796
8,5,2,"no_out","run",78.217,1.535,175.543,5.105,-3.64982,47.88485,75.74428,89.68543,0.83374,-20.80449,-32.52939,5.74291,195.6099,86.44761,-117.997,259.583,21.644,302.442,139.384,235.894,33.07669,332.74091,32.39626,-2.89561,91.19731,7.878,221,215,21,15,1967,11.43269,30.29891
9,3,1,"no_out","run",80.711,1.835,220.806,4.672,29.23563,42.79976,74.7349,90.9497,-1.04065,-24.39742,-32.00545,79.79864,187.29692,74.69352,-124.489,263.886,14.161,306.27,146.769,270.836,140.11618,332.07767,28.10206,21.17196,92.55518,8.835,222,137,20,11,1968,-6.65281999999999,61.24167
9,9,0,"no_out","no_run",91.308,0.935,191.663,4.771,9.65424,48.13038,57.14604,75.3353,1.11316,-22.79764,-27.70257,33.00131,144.9849,82.04828,-146.639,267.264,-14.583,325.075,117.994,276.163,72.63451,252.9786,39.82428,9.4348,76.68385,8.835,222,300,13,11,1969,-45.35949,-23.1844
7,2,-1,"no_out","no_run",90.763,1.401,166.375,4.037,-22.8952,43.60984,53.60441,72.79726,1.94999,-24.1871,-20.23184,-68.17789,115.56949,65.28214,-146.174,245.879,-16.498,312.325,115.102,266.178,-145.41452,187.83024,37.05709,-22.7071,74.06548,8.608,222,99,8,17,1971,0.759479999999996,-58.04876
8,8,1,"no_out","run",93.778,2.369,245.376,4.237,13.69539,35.65476,86.23797,94.31762,1.59364,-19.03262,-31.4839,37.31593,211.60492,58.10086,-125.014,248.13,-16.746,322.892,113.909,264.985,67.03417,366.46524,22.34666,8.99499,95.86131,8.608,222,309,27,17,1972,83.78017,43.57324
7,3,-3,"no_out","no_run",88.872,1.201,194.282,3.037,-32.27573,31.14792,73.49345,86.09996,0.89561,-23.43621,-28.35846,-67.96248,139.5274,39.02467,-136.916,268.739,24.91,302.777,135.887,248.746,-134.8248,242.72138,21.486,-23.60187,87.25774,8.608,222,85,16,17,1974,2.09119999999999,-26.01762
7,6,2,"no_out","no_run",79.532,1.235,206.19,2.469,-39.99133,24.67527,101.25074,111.62387,-1.10935,-28.27912,-33.53536,-75.61874,163.32756,26.39956,-133.881,276.152,-21.02,322.2,117.33,263.628,-152.34379,279.16649,13.00438,-21.37687,113.03451,8.663,222,364,24,17,1978,-18.46279,3.01449000000002
7,3,1,"no_out","run",93.252,1.134,191.365,4.505,-8.51469,45.73595,72.86807,86.45249,0.83374,-20.80449,-32.52939,-42.98924,164.39419,74.3277,-130.308,244.826,-17.85,302.945,118.298,281.25,-101.56198,273.18735,32.0179,-6.21957,88.20398,9.388,223,16,23,2,1980,28.74602,28.36135
7,6,3,"no_out","run",78.329,3.103,223.72,3.604,-27.17334,32.55235,83.3381,93.50554,0.89561,-23.43621,-28.35846,-74.38601,175.2333,44.81674,-151.334,250.292,-11.24,319.909,132.737,245.177,-152.57932,307.54604,20.54949,-17.7472,94.78546,9.388,223,97,9,2,1982,-1.24531999999999,57.25404
8,8,-7,"no_out","no_run",92.095,0.901,239.306,6.073,-2.4023,65.09784,61.68907,89.71645,-0.67352,-27.31559,-35.17692,10.45915,160.50527,132.08634,-133.998,261.927,22.43,303.411,134.453,252.472,30.71991,283.06208,46.60894,-2.44428,91.21657,9.236,223,237,6,25,1984,8.28991,-20.34892
8,4,-3,"no_out","run",65.571,1.869,183.096,4.838,2.91273,43.6929,83.87503,88.43242,1.95944,-19.11766,-32.53271,21.35139,222.49972,76.69304,-154.584,273.806,-10.294,329.627,146.81,276.398,48.52122,392.21443,27.60514,1.7815,95.97954,9.236,223,63,8,25,1985,58.81522,62.58743
8,5,1,"no_out","run",71.633,1.2,146.031,4.08,-6.20658,35.45243,79.61937,87.37643,0.76008,-19.19507,-28.07595,-5.16698,186.61397,56.99637,-135.337,279.624,27.29,302.989,151.274,249.633,3.39367,324.54289,24.21285,-4.3873,88.32245,8.356,224,105,29,30,1988,-23.89633,21.55389
9,1,0,"no_out","run",89.673,0.833,229.61,4.905,17.14739,51.37339,62.64942,82.8143,1.11316,-22.79764,-27.70257,62.5326,149.31862,86.78099,-145.336,273.225,-9.99,317.877,129.833,256.283,138.8064,250.89196,38.5061,14.97001,84.24295,8.506,224,84,22,13,1993,8.9734,-5.39104
8,2,3,"no_out","run",64.021,1.702,133.244,3.504,-3.89131,34.45125,80.2829,87.44927,1.69626,-19.88358,-26.07523,3.65838,169.25088,46.25514,-123.092,277.617,-5.51,305.662,124.318,276.775,21.06631,306.79587,23.45912,-3.06434,88.6633,8.506,224,26,3,13,1994,26.57631,1.13387
8,1,0,"no_out","run",95.09,1.068,273.642,4.738,-9.06312,42.40475,80.06762,91.05562,0.76008,-19.19507,-28.07595,-14.87207,208.81331,75.32778,-149.14,275.676,-16.499,316.923,120.299,264.698,-17.39516,364.20215,27.81253,-6.55132,92.45853,8.506,224,222,24,13,1995,-0.896160000000002,47.27915
8,6,-5,"no_out","run",79.411,1.235,194.525,4.237,-3.37887,38.17696,76.07506,85.18399,0.76008,-19.19507,-28.07595,-25.37537,184.48963,60.51316,-149.855,233.194,-41.929,300.846,120.787,277.332,-67.35474,319.81479,26.84898,-2.26005,86.50273,8.42,224,70,12,13,1998,-25.42574,18.96879
9,3,-1,"no_out","run",86.2,1.07,194,5.166,32.14316,53.18275,51.78009,80.88737,-5.90647,-24.27583,-28.6714,98.31511,121.87647,96.51585,-136.77424,250.9401,13.79844,323.75557,136.67662,264.3287,188.46272,201.92381,42.34146,32.56153,81.28498,7.962,226,265,5,6,2001,51.7861,-62.40489
7,5,-2,"no_out","run",87.089,1.24,135.068,3.08,-26.12563,29.60357,79.73398,88.97431,-0.62597,-24.36432,-27.17792,-63.74699,144.15357,36.43144,-129.207,239.438,-27.913,305.797,108.239,257.791,-137.98096,243.66884,19.18549,-18.04348,89.82835,8.584,228,227,11,24,2004,-8.77396000000002,4.23084
9,5,2,"no_out","run",92.593,1.101,237.559,5.506,12.71473,60.22897,57.53695,84.25968,-0.67352,-27.31559,-35.17692,53.81174,147.50337,110.99176,-143.559,259.12,18.166,311.718,145.731,244.832,119.84127,254.35209,45.5969,12.06262,85.9319,8.778,228,39,1,27,2007,-25.88973,9.52009000000001
8,9,-2,"no_out","run",86.459,1.068,175.181,6.006,2.44541,61.97935,76.25376,98.29576,0.87501,-22.30041,-39.17032,30.05888,204.46841,121.74665,-127.767,267.006,-0.092,322.361,138.774,250.439,72.73325,348.94223,39.20222,1.62338,100.03994,8.778,228,89,11,27,2008,72.82525,26.58123
7,8,3,"no_out","run",97.916,1.568,242.815,4.938,-12.48755,48.05489,60.59892,78.34182,1.11316,-22.79764,-27.70257,-31.6051,159.34918,85.19572,-126.756,260.32,27.779,317.191,135.402,243.749,-55.89929,282.01227,37.92145,-11.66462,79.7627,8.778,228,178,23,27,2009,70.85671,21.69227
7,5,9,"no_out","run",86.342,1.201,188.628,5.573,-10.95621,62.32455,55.11007,83.9137,-0.67352,-27.31559,-35.17692,-54.33411,137.78118,116.01709,-131.108,237.392,-14.368,321.288,121.056,275.316,-124.32068,233.6558,46.97838,-12.15785,87.16007,8.812,228,221,3,27,2010,6.78732000000001,-3.7362
7,2,-2,"no_out","run",60.51,1.568,129.386,5.072,-8.8327,50.84458,68.36752,85.65807,0.87154,-22.78018,-34.38451,-42.1117,166.0437,90.04304,-133.908,251.544,-19.097,300.424,144.268,260.865,-90.34763,279.95459,36.61465,-7.33874,86.1556,8.812,228,126,20,27,2011,43.56037,28.41059
7,4,-4,"no_out","no_run",65.033,1.635,117.507,4.838,-12.91436,47.93525,50.00646,70.46428,-0.37609,-25.18886,-23.89942,-35.79787,122.0494,85.05329,-122.929,277.231,15.991,304.405,131.417,260.925,-66.80731,213.94002,44.11229,-14.49469,71.65592,8.785,229,142,30,2,2013,56.12169,-63.29098
7,2,-1,"no_out","run",73.669,1.234,187.329,5.539,-22.79699,52.8001,68.69225,89.58894,2.95955,-25.14477,-33.12866,-66.41061,185.0676,104.93889,-150.675,257.869,-15.936,299.305,130.817,242.945,-117.18515,311.98743,36.49835,-18.54835,91.6803,8.785,229,180,15,2,2014,33.48985,54.11843
7,8,2,"no_out","run",91.337,1.133,237.559,2.67,-26.27445,30.57634,88.6238,97.36241,-0.65103,-25.402,-31.16038,-54.0068,145.48439,32.17173,-121.063,252.083,14.63,319.367,153.528,242.535,-111.62774,257.52029,18.74557,-16.19151,98.70184,9.461,230,265,5,23,2017,9.43526,5.43728999999999
8,6,9,"no_out","run",76.841,2.501,191.322,3.971,-6.46309,30.87406,95.34013,100.42271,1.28469,-20.34781,-29.28107,-15.77161,220.33311,49.5398,-124.133,269.181,11.836,310.868,134.649,246.646,-24.44955,374.12607,18.02876,-3.91247,101.75729,9.461,230,113,24,23,2018,-36.28555,63.25807
9,1,0,"no_out","no_run",95.268,0.967,169.02,4.972,24.31027,50.7969,44.25853,71.62493,-1.55212,-29.08652,-22.44482,70.72462,118.95574,89.78801,-129.962,278.784,16.908,323.772,143.193,262.077,132.6739,208.99672,45.53383,28.72807,72.83137,9.42,232,100,8,25,2027,-10.5191,-53.08028
8,9,-2,"no_out","no_run",96.32,1.268,253.91,2.603,1.91912,25.61334,93.70786,97.16424,1.36124,-22.68804,-27.94359,0.30157,162.00409,27.27871,-129.759,259.905,-19.632,314.234,147.742,282.23,-5.86854,303.99977,15.63542,1.22533,98.22831,9.298,232,415,27,4,2030,13.76346,-10.23423
8,4,2,"no_out","run",73.673,1.735,197.761,4.871,-0.50469,45.25223,79.20064,91.2182,1.78651,-19.56682,-30.68182,20.45494,203.63357,79.72317,-124.669,262.49,-12.678,319.985,138.025,268.278,58.91963,344.58164,29.88341,-0.70484,92.73688,9.298,232,269,28,4,2031,71.59763,24.59664
9,5,2,"no_out","run",79.392,1.32,212.555,2.96,28.68219,27.08596,95.51647,103.3427,1.81575,-26.74462,-31.4318,60.08676,179.19525,32.06223,-133.709,249.917,22.15,315.299,132.961,262.494,112.04332,314.62354,15.04898,16.49308,104.06357,8.209,233,137,20,24,2032,-20.91768,52.12954
7,1,-2,"no_out","run",81.324,1.439,156.885,4.24,-12.22052,38.11032,79.03729,88.5925,0.76008,-19.19507,-28.07595,-49.7218,178.03959,60.75573,-147.029,219.437,-9.901,320.954,126.937,272.121,-114.57127,295.56962,25.11153,-8.54034,89.68365,8.841,235,179,1,25,2035,32.45773,76.13262
8,8,-1,"no_out","run",87.532,1.101,176.399,2.869,-1.82695,27.82832,99.94078,103.75891,1.98008,-22.47642,-31.23843,11.0388,178.95593,32.30223,-122.274,260.639,5.869,306.911,117.324,255.323,42.08631,317.69589,15.82336,-1.37466,105.19765,8.872,235,143,24,11,2042,36.21731,10.78489
9,5,-3,"no_out","run",93.748,1.068,264.838,3.871,30.12782,38.59733,68.64026,84.31443,-0.63503,-23.63933,-30.79321,85.89888,145.5489,56.35035,-125.496,271.931,23.837,310.296,142.956,257.608,180.68509,238.57794,27.40367,23.32457,85.63854,8.872,235,161,5,18,2044,37.72909,-19.03006
8,8,-1,"no_out","run",81.111,2.569,227.905,3.57,-10.41855,33.10606,87.3583,94.00016,1.59364,-19.03262,-31.4839,-24.74997,190.5342,44.43754,-116.257,258.809,19.625,297.207,133.031,242.221,-42.56275,338.46503,20.91209,-6.86439,95.14899,8.872,235,179,2,18,2045,-62.18775,41.25803
8,7,0,"no_out","run",81.249,1.12,141.304,4.96,3.77791,49.08056,62.6201,79.65206,1.11316,-22.79764,-27.70257,23.9576,161.42012,88.7901,-119.603,270.042,20.462,304.191,132.823,255.617,61.54976,283.45109,38.79676,3.66708,81.07915,9.237,237,225,24,10,2049,41.08776,-20.73991
7,6,-1,"no_out","run",81.328,1.439,228.761,3,-24.92917,28.44416,69.06594,78.74413,0.71069,-22.41387,-22.18871,-49.35906,130.40432,33.37877,-128.315,257.515,13.271,297.177,142.206,250.992,-99.5861,232.63345,21.55776,-19.79667,79.7498,9.237,237,3,30,18,2050,28.7289,-24.88155
8,7,-1,"no_out","run",73.321,1.101,167.136,3.838,-13.85858,33.76469,80.38533,88.28316,1.69626,-19.88358,-26.07523,-22.58511,186.01118,50.59283,-127.656,253.263,-5.566,324.425,135.202,245.872,-29.83331,337.34637,22.63084,-9.9,89.57682,9.191,237,180,15,18,2052,-24.26731,12.92137
9,8,-3,"no_out","run",82.684,1.234,194.112,5.906,11.88756,66.95466,58.96337,90.00511,-0.67352,-27.31559,-35.17692,49.20704,147.77714,126.93143,-116.798,259.546,27.028,303.803,143.998,231.188,124.84963,258.44915,47.70718,11.64688,92.10807,9.191,237,66,2,18,2053,-19.14837,27.26115
9,6,-3,"no_out","run",96.753,1,211.349,2.702,29.30908,24.52965,89.44824,97.27134,1.81575,-26.74462,-31.4318,63.50901,144.00538,25.86117,-136.22,263.267,9.082,308.731,149.165,255.461,137.60812,247.16394,14.92403,17.70114,98.61079,9.213,237,220,30,18,2054,-11.55688,-8.29706000000002
8,6,-1,"no_out","run",78.457,1.969,165.686,3.603,-12.85605,30.8278,89.30088,95.34295,1.28469,-20.34781,-29.28107,-27.59705,195.40999,45.11009,-128.979,264.857,13.396,318.024,145.132,266.297,-44.15917,342.92715,19.03693,-8.25137,96.58622,9.213,237,58,19,18,2055,-57.55517,24.90315
8,7,6,"no_out","run",75.966,1.401,150.383,3.737,-9.0005,32.77792,78.61242,85.64645,1.69626,-19.88358,-26.07523,-36.76572,176.04014,48.30255,-131.08,230.85,-14.237,300.52,117.214,264.84,-82.90605,309.51861,22.73549,-6.23456,86.78429,8.902,238,383,17,11,2062,-68.66905,8.99861000000004
9,4,2,"no_out","no_run",87.956,1.201,223.537,2.336,33.59882,27.49163,88.25192,98.35178,1.22639,-25.0959,-32.62075,53.60368,126.68413,23.36577,-114.103,244.529,-8.414,308.9,129.177,260.565,111.23926,243.95133,16.84834,20.63317,99.49098,8.902,238,84,20,11,2064,-17.93774,-16.61367
7,2,0,"no_out","run",84.766,1.568,186.587,4.271,-34.61659,44.78984,65.05981,86.2393,1.966,-22.62036,-29.83686,-103.57822,139.89299,68.13238,-135.524,255.932,-9.842,324.952,134.821,259.357,-212.6275,226.98385,31.49338,-27.60871,87.57643,8.902,238,366,28,11,2065,-77.1035,-28.94815
8,7,5,"no_out","run",65.601,1.735,168.789,4.104,-11.7291,35.30435,83.95835,91.83123,1.69626,-19.88358,-26.07523,-45.18121,194.25775,54.361,-126.751,248.789,-19.545,318.046,107.688,272.193,-99.01571,331.56876,22.7734,-7.68522,93.11244,8.978,238,269,28,11,2066,-79.47071,13.52276
9,9,-7,"no_out","run",75,1.17,192,6.332,8.5524,66.85007,70.55859,97.57351,7.00852,-26.13159,-40.29107,52.42404,183.45033,142.8192,-111.6567,280.46023,46.2797,329.02319,155.55663,248.78768,114.72421,308.29909,43.90615,6.9945,99.13208,8.894,238,401,10,11,2074,-40.83242,59.51141
9,7,5,"no_out","no_run",81.2,2.1,133,3.832,17.13923,41.05898,54.97852,70.72645,1.19661,-26.11017,-21.68616,48.50713,116.91916,56.60964,-90.48447,269.1367,34.47246,301.87942,131.07054,232.92839,103.26337,201.96112,34.15095,17.11322,71.0161,8.894,238,349,29,11,2075,-27.80717,-30.96727
7,8,1,"no_out","run",88.1,1.33,170,6.199,-32.37632,64.88375,61.28227,94.94021,8.18666,-24.28511,-35.26416,-109.24939,158.20012,139.11771,-128.42255,275.17592,15.02729,309.12737,132.82879,241.37581,-198.76225,271.19955,44.0701,-27.31782,96.74075,8.894,238,550,3,11,2077,-70.3397,-3.97637000000003
9,3,2,"no_out","run",85.1,1,206,3.567,28.64049,34.81385,73.91114,86.57447,1.94738,-23.10649,-28.3436,74.62562,146.47845,45.7391,-105.15816,263.69379,22.36467,312.75562,136.37381,249.62651,157.57137,245.79109,23.93998,20.48043,87.84341,8.894,238,449,28,11,2078,21.19756,-3.83542
9,6,-1,"no_out","run",87.3,0.8,202,5.7,16.80236,60.13798,59.92538,86.54448,2.91199,-31.207,-33.64603,65.3618,142.29905,108.5274,-126.76835,253.89199,18.35021,326.34978,126.11127,257.91042,143.40609,230.30104,44.40923,15.50422,86.72154,8.894,238,488,1,11,2079,17.29482,-27.60938
8,8,1,"no_out","run",97.5,0.9,161,2.967,-10.36146,27.83251,91.37164,96.07698,7.41733,-21.48015,-26.64652,-14.16871,165.28415,32.96532,-114.01159,271.46191,-3.79974,343.44442,122.27537,262.15686,-22.16617,302.46436,18.01357,-5.63478,97.07421,8.894,238,240,4,11,2080,-18.36643,-40.98006
7,2,1,"no_out","run",71.523,1.868,162.284,4.238,-15.28035,40.92557,84.28849,94.93651,1.71784,-18.26229,-33.64504,-59.45647,189.91778,62.74581,-129.975,255.09,-13.601,312.847,133.785,257.168,-132.29427,318.77614,25.7653,-9.90956,96.39419,8.774,239,369,28,27,2081,-2.31927000000002,63.68614
9,2,-2,"no_out","run",93.6,1.135,220.768,4.404,25.90764,45.67957,57.27523,77.70638,-2.33478,-26.39368,-27.89225,80.32728,128.12616,73.99117,-126.356,246.721,-5.376,299.694,134.557,249.207,162.99591,210.70306,36.18708,23.88628,78.93717,8.774,239,249,26,23,2082,28.43891,-38.50394
9,4,0,"no_out","no_run",93.941,1.167,172.345,2.636,39.87037,23.55785,80.41894,92.79992,0.72657,-24.75687,-28.43384,77.6878,128.19544,25.49348,-128.311,284.431,26.399,326.218,155.924,258.076,160.13409,225.79077,14.99468,26.06018,93.86896,8.521,241,100,8,2,2085,4.21008999999998,-32.28523
